,0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,130,135,140,145,150,155,160,165,170,175,180,185,190,195,200,205,210,215,220,225,230,235,240,245,250,255,260,265,270,275,280,285,290,295,300,305,310,315,320,325,330,335,340,345,350,355
20,155373.39931560846,155261.7774089463,154982.79782474053,154533.52585592322,153919.30648528578,153147.04596250894,152233.1563656472,151185.20147205915,150001.2104979135,148685.63651228434,147253.90106723667,145710.7331830084,144071.1313846092,142342.2085140091,140537.0192702525,138668.66300234158,136750.5546429093,134798.25677633478,132833.06368263604,130861.33757128206,128892.03902539905,126942.63466482125,125020.75549337735,123161.15271943616,121374.69342379786,119666.47910844805,118049.19993279615,116549.81896072625,115176.23900771221,113944.2931551755,112879.47386658426,111983.56539149943,111253.43011679873,110688.22304232011,110298.49447200539,110087.21103082015,110050.78600380523,110190.4403899241,110503.02192588832,110989.48091343156,111642.9787500348,112459.45057206543,113437.41896442875,114581.05554372279,115879.41226618185,117311.01289583494,118862.11402691358,120515.70740717927,122268.45175342695,124097.63494908044,125983.89659796133,127908.73117968385,129863.11492113008,131837.7746726877,133808.94921646325,135761.06423273653,137683.64878044868,139558.68336393408,141381.03627778438,143140.95089100266,144820.98149200724,146408.98497579148,147898.0134129802,149279.06325175616,150539.61063198582,151670.11417503798,152655.99434151864,153496.37335306854,154186.18583428586,154718.43306610401,155092.14644916976,155315.84877997878
21,155827.05660047012,155709.9934537457,155418.0728339196,154948.76102657322,154306.83782278886,153502.01130024125,152554.06154207746,151465.67891822322,150227.39152975296,148854.07241373154,147359.2616039865,145747.1082796885,144032.35577349356,142225.6371225931,140341.74200604553,138391.79524229662,136390.67209941425,134358.03667349758,132307.44571416918,130246.43134725241,128190.44941904055,126150.42931327186,124142.2966767077,122188.76184468824,120316.22721291205,118526.61901936095,116834.09302163828,115266.76542716932,113827.7375080276,112541.32986119448,111435.28887857836,110503.0568812976,109738.58586137052,109152.81464776763,108752.98754082328,108535.87178472457,108498.70040899377,108647.55232961645,108971.08874468373,109475.68100215656,110157.30032008798,111015.22019751932,112035.61972178145,113216.93586711727,114568.81219487336,116064.93070372588,117691.11626883438,119420.1960496214,121255.02633860649,123170.41163470707,125144.6605677649,127160.0214459835,129201.71085659016,131264.85646290312,133327.81379777368,135371.67922493932,137380.20511788502,139339.49150296193,141237.58344636273,143068.8459564088,144820.11348122664,146475.80842911144,148026.2489041955,149465.03176850884,150781.1800415872,151961.85597416456,152991.67306821482,153869.844104425,154590.59831530813,155147.69533749047,155534.97763967328,155768.88285877949
22,156242.22953740292,156119.8590733369,155815.02035167755,155326.13411943894,154658.43282608522,153822.8112365008,152845.53375172938,151708.96351255866,150418.43005855728,148988.7723228618,147430.31145516768,145749.66874778812,143963.01491264056,142080.66795456727,140120.1347916436,138091.95470649743,136010.55606844707,133896.38040762456,131760.66337865614,129614.16466529956,127471.53246928526,125341.3129754701,123250.88443639714,121213.83713527846,119244.75474520125,117372.28130151721,115612.48368924818,113975.10571365533,112473.26043486178,111132.12793343113,109985.37153838908,109014.32296927752,108220.5010210391,107617.05142281008,107204.57947088296,106980.53122605641,106946.58074602604,107101.13493798953,107440.81033586377,107963.7834008084,108670.3541074284,109562.07501607409,110623.65268847675,111849.93560299632,113250.71830931553,114809.38148917875,116509.15918792221,118317.49195955008,120232.25923068915,122233.43218160725,124293.52618029859,126397.30699313346,128526.7619303899,130681.0428151486,132836.74177178324,134968.92644601158,137060.43740297115,139102.82839748,141077.34414148325,142982.61870453894,144798.336952075,146513.99849114244,148125.2018230077,149619.45488799782,150987.91695323045,152217.80725162695,153290.80416217374,154205.79516356875,154957.14602353206,155538.73466394865,155945.0034227131,156183.69388612572
23,156619.0658807578,156491.13974012464,156173.6207032303,155665.43925201384,154974.3109226159,154114.2416355999,153099.7708012797,151915.41232095068,150574.03512470223,149088.7754646409,147467.44804530498,145720.17584314052,143863.2392421439,141909.51461405173,139875.28570067626,137773.30148275464,135611.89070440654,133419.15997676624,131202.2929910124,128970.83492452884,126738.23715429574,124520.2166030514,122346.93033940947,120225.30258239985,118167.82687217275,116212.00138646945,114377.89689331148,112670.99453930215,111111.40999182376,109725.16103802144,108534.60933874336,107521.43768352992,106701.17785655383,106080.34274238993,105654.43958991805,105424.77940908878,105393.39948986,105552.92806327733,105907.14495849461,106450.410500393,107181.55520338338,108101.719533964,109203.16195958725,110476.53060150816,111928.69242732268,113550.50359596036,115317.00607255955,117209.6590239354,119201.14104617875,121282.96030224599,123430.61449308641,125622.48030269625,127847.20211289305,130081.50930876234,132321.7242624294,134538.6194190405,136715.54764475685,138837.61887083118,140889.54953654134,142868.88047699715,144753.36806032818,146532.71479864026,148195.43538794055,149742.96669322572,151161.89860166062,152438.27810598927,153553.26125721814,154503.98276586202,155285.71841396968,155891.3786785645,156317.51101205128,156560.50617890182
24,156957.67312465401,156823.84060603086,156493.79343185585,155966.86909864808,155254.7024193793,154372.0820222698,153316.49041447273,152086.28179991586,150694.57570023177,149153.93858001335,147471.39722640507,145659.87944546292,143734.51420740876,141714.82606775194,139611.29325205655,137432.64955674627,135197.26906608266,132927.66388137732,130627.71674545828,128312.30397049285,125992.62738640895,123691.79440298805,121431.78014538641,119225.22889333506,117085.42220791633,115047.77781436787,113138.48628651672,111357.91589152828,109741.11702450296,108313.93803937553,107079.35999637037,106027.95031601102,105181.81604480793,104540.58087425152,104105.67735205164,103873.54466674877,103841.99871720166,104007.24608674883,104371.21988449477,104933.57396233619,105691.76624053418,106637.11402282128,107776.3735586574,109097.23176303974,110600.66497007855,112285.76006212331,114117.6568972527,116093.43058534821,118164.76245856135,120319.92145434332,122554.3802103499,124842.06974677564,127151.53446469324,129463.9650127401,131783.6364342355,134080.626025776,136340.56993073228,138543.84974415594,140672.9458713783,142725.38799194118,144677.06888262506,146522.18074504132,148245.7743010753,149836.04211338374,151303.98027200563,152623.37101928,153779.1233171267,154764.94535973502,155576.4393260648,156205.56091680625,156651.28213064215,156899.63936504573
25,157258.1178040206,157117.95362483824,156775.8655628231,156232.05370268066,155503.51238563433,154592.20669745462,153495.45815958298,152220.8869097143,150779.85989780346,149184.08142030062,147443.56389641177,145569.6046027761,143582.17961893618,141497.7675124455,139326.42989754592,137078.19982745496,134774.1913235304,132428.57617875165,130044.77772099125,127643.45346741786,125233.99863167095,122850.01354943805,120508.4993691782,118217.27344298402,116000.1775634525,113880.31762745052,111893.76033732873,110044.92738699152,108369.78465200707,106897.13355973727,105621.03717062916,104533.468239723,103661.50176931481,103003.5955964551,102560.42832914443,102324.96871050511,102294.96798842707,102465.75388754436,102835.08304923878,103412.93089112944,104197.59439654488,105173.00712228236,106347.66815856381,107713.94268392034,109269.10702282307,111017.32295114052,112917.66657438113,114964.42451916116,117115.20874665276,119346.68241188338,121673.78862745708,124045.93005628,126439.62605699562,128832.88387000847,131226.85997393372,133603.4725632158,135938.63727123325,138219.36154823512,140426.63022661756,142551.06086229513,144570.19002446163,146478.730380608,148262.58291496272,149907.92428562665,151413.01717198678,152775.2394120874,153968.8505650349,154988.5165532341,155829.19187385362,156481.26723345785,156946.16948877744,157203.5418787384
26,157519.8739254104,157373.29493288565,157019.35039700393,156460.38440433846,155718.97957466386,154774.25790194306,153636.62484705547,152319.37870584262,150829.52680676448,149180.95171700744,147384.4870246329,145452.7137670641,143405.39388526074,141264.08880090268,139031.83097603277,136718.14700508327,134342.97689094036,131920.15714856627,129458.3296479166,126969.18139203648,124469.20084970453,122000.14513094902,119574.99309266095,117206.1670659378,114910.59689740663,112716.94294120553,110646.89543486752,108729.57526900717,106999.43853198671,105475.86124612828,104158.43474638113,103040.66590322883,102141.72232860117,101466.94789123649,101018.8116910942,100781.54659789162,100752.0337364194,100924.78865498737,101301.75184517783,101894.19975737807,102702.9037480322,103708.86484312212,104918.62514223368,106332.16188551203,107933.4764019675,109740.46073241378,111710.4663325266,113824.83931195336,116054.73578575625,118377.46381219705,120779.41449326642,123233.14336919998,125706.96057612158,128185.503882,130651.98201478232,133105.88091470447,135515.91730095062,137869.71161066665,140150.4613410522,142345.76880565926,144433.64629241652,146402.63719465488,148245.1557479119,149946.88821888308,151495.3251910701,152894.14864674082,154122.18914851118,155174.5258852279,156043.77855871714,156718.79831509755,157202.12603698883,157468.88427442953
27,157743.05130896243,157589.78147634142,157224.23875550102,156653.060469939,155895.8396604584,154918.2365398158,153740.90616888925,152382.03961617764,150843.340812803,149145.26243663952,147296.8304526719,145309.39378993266,143214.2406275562,141016.57424025232,138716.20849507625,136333.4470923283,133886.7954332876,131385.88162286812,128846.29815210534,126275.56694637539,123701.58770280756,121151.77804125569,118637.05540108365,116186.4113257706,113817.21109073475,111548.9398202412,109396.75353905313,107415.85705187467,105624.08043191046,104054.94370049363,102693.41012734387,101544.64890538668,100622.11738846132,99935.9921389097,99477.34371376596,99240.41416339886,99210.12768928225,99384.51889112759,99771.32945569516,100375.19904277472,101202.81199389196,102241.32395775436,103484.7552469732,104941.60644932232,106593.16797347293,108455.31773961453,110497.71432689094,112676.89949553805,114988.41782411435,117401.18066201528,119873.62782604738,122406.77644118195,124961.19196964242,127520.83303559945,130061.551804189,132590.39746821029,135070.91930454952,137495.56016199398,139848.14451849536,142108.52611869585,144266.63883777586,146294.65110547785,148193.5386558577,149950.11561602604,151548.9082205114,152979.77495706506,154241.12652917893,155323.347394309,156219.98069512573,156918.00913470195,157419.10747730642,157695.08430107706
28,157927.97222149928,157767.4462211059,157390.9906764339,156813.9810677197,156034.04529246088,155024.22491347446,153808.61293608812,152408.30704712233,150823.1442188008,149078.54226205734,147181.54917953454,145149.76924458347,143004.36887553355,140739.23429281634,138374.6989274885,135922.38928460114,133403.86054806618,130826.97775900133,128208.27118150721,125560.99440307492,122914.83200468225,120293.29864394768,117701.96230448142,115161.55289058425,112716.02247338794,110375.10098090523,108148.10983471488,106102.66621859504,104246.66091162305,102635.35253063409,101229.82011320473,100051.51159066768,99103.18418465293,98404.87548165396,97938.757372571,97698.73572683695,97671.09430749364,97847.74946592851,98239.22735681613,98852.9388249269,99701.0917865574,100769.42435299033,102046.97739621336,103544.65918934859,105246.77280893938,107165.5891252232,109277.73678385351,111529.22393576852,113922.89540009756,116412.71547936232,118961.9667630155,121572.97025695836,124208.26033199539,126845.65371612519,129463.25244546036,132061.20745263435,134612.0505083884,137099.81005223884,139518.515446557,141844.10606725732,144066.30985235475,146154.74482716186,148108.52471755494,149917.46903799518,151566.11054026967,153040.28255246038,154326.45879248227,155435.21212742047,156358.3661858607,157079.26259206014,157597.04421917294,157882.0730559617
29,158076.65851500197,157906.23807520766,157520.9918547737,156938.81797876154,156133.5724485504,155092.06120003882,153839.48446721336,152398.45269251152,150770.0818307613,148983.9052712441,147043.81772569494,144968.02296774468,142761.1841691735,140433.849376208,138006.23149962974,135485.08396018008,132893.5860334465,130242.1889675089,127548.18785590625,124828.89124687725,122115.06166235285,119423.19243157405,116759.40272551074,114136.92307650608,111609.96502875008,109194.18392126342,106901.1382317337,104784.9773540056,102875.8713392326,101214.35872831004,99767.94101341297,98557.25965489367,97586.6047079593,96872.3410094109,96398.49164647557,96162.62281837981,96135.97608346283,96311.84266299197,96708.39144644061,97333.65004455966,98199.87633422512,99295.02587908572,100605.82779709614,102143.57244453453,103898.85962075656,105874.54506257756,108055.53007473273,110383.29642724912,112854.14435073205,115417.54376248295,118047.26854071012,120732.99626495586,123446.13651006967,126157.84755590804,128851.25793599973,131516.71708766744,134137.84100844743,136689.4345845549,139165.52905078538,141552.6721741778,143835.9498391618,145982.61990230554,147990.41390680333,149849.93632602788,151547.41394032896,153066.265082851,154377.39753355845,155510.3265658447,156458.7794303757,157202.9305870519,157735.88528129362,158029.79390990228
30,158187.18296583628,158006.78773376206,157613.4298962097,157024.6765933516,156194.40548839013,155121.5765785285,153833.72559328016,152352.18459118597,150684.65109847055,148861.1991265534,146886.51912815252,144754.26807002534,142486.65551909918,140100.7916026511,137609.69181036233,135020.10205580047,132356.3484749749,129634.75582933091,126871.23751346355,124081.54966923375,121302.36473743813,118538.62337158213,115801.71065805439,113111.49249080985,110502.86646965335,108005.5245450232,105649.99938301645,103465.09390738569,101502.61508385224,99793.16788116776,98305.97769002704,97061.64313848477,96074.5965914916,95338.68959763873,94863.3062922827,94628.60823558367,94601.53822355684,94779.56200627527,95176.93833153152,95812.37923153704,96695.78460383788,97819.91981681598,99165.37027414546,100745.16905047947,102548.21220726868,104587.86705868444,106834.09323990576,109244.64197943085,111784.71738254912,114423.98721480626,117128.18567974634,119885.022137775,122676.51234890365,125462.77442398846,128230.70738143276,130961.42285347599,133646.066843873,136262.01261830592,138795.65725393905,141237.18286516954,143577.78084253517,145778.31118861682,147839.54633363197,149747.48412015702,151492.47763261013,153054.49734354677,154400.83124569312,155550.6464574374,156521.18101801685,157288.11618656086,157835.55932051167,158138.20177232154
31,158258.5210002835,158069.01246869782,157670.50013619513,157071.53628049287,156216.5558535764,155112.79300546966,153791.33970957078,152271.56814407837,150570.27692266274,148719.95955124887,146694.79831440758,144507.554249093,142182.88114392152,139738.96723536597,137184.52032850322,134526.65912913886,131796.02692472507,129007.9829526284,126178.13630378224,123322.81432548408,120476.18969957768,117643.759496056,114834.48359548346,112078.72975935324,109403.73246806824,106819.28057209561,104399.5925313528,102144.91159315644,100127.9554543885,98367.30639775898,96843.43768970543,95570.32311182687,94559.81104573033,93806.39120721458,93328.93135544886,93090.24331397405,93062.85804408329,93243.49911883386,93646.48570365913,94292.03133532144,95192.3317055658,96343.03006253068,97726.69639342684,99348.56430499528,101196.88102064736,103304.65626659174,105613.78114120896,108106.74904205072,110716.15316745805,113431.42707447088,116206.84795077232,119033.89115563287,121906.1815651388,124769.04776117785,127606.27319837727,130401.57245309824,133148.72817746722,135821.26810846507,138406.49956752596,140902.59559286572,143292.7436035006,145546.04116944224,147655.92175299893,149610.69426738273,151401.04402811415,153004.968342656,154390.89297922468,155556.49577477382,156546.12560026016,157334.6242879759,157895.99763881828,158207.26338510358
32,158290.57019908898,158092.62807533462,157695.41239544348,157079.39654500972,156200.01339658012,155066.553532614,153712.12725120934,152157.14212583337,150427.36412375062,148548.7805902327,146468.93060436295,144226.9652941191,141849.94923813132,139348.3325990765,136730.3729268615,134009.3199436166,131212.56828160968,128364.6047099117,125474.38324386966,122555.31330091153,119646.32316185336,116744.86932294213,113861.67044489578,111041.67712852225,108297.76603620104,105642.85871715867,103149.44893659161,100830.65250390768,98753.24371739393,96942.42404759064,95384.69475460457,94081.88314091727,93044.02373807528,92278.2567475816,91794.78022817094,91548.40595696824,91523.09003647436,91708.05346734296,92116.86497937584,92770.52819845435,93690.11746049132,94864.6447348384,96283.63858006011,97950.06790262077,99850.26058741011,102022.03614194297,104401.1046611044,106969.06663400582,109647.782186417,112432.60669994443,115287.64396306385,118183.68836438404,121120.76002687744,124055.04857337572,126960.23819261098,129818.94768264367,132630.03414268352,135364.86497209396,138009.28320657354,140546.68501114266,142987.75309637602,145284.5274050333,147438.35916494875,149440.36504125618,151273.62601205872,152918.46833841992,154342.8880408647,155528.02773711574,156533.57880961243,157342.37724083586,157917.22409148773,158236.95771141205
33,158283.28824953438,158077.84395531134,157681.5399529152,157048.2339593257,156144.8101315707,154983.17374064194,153596.06745674828,152011.14792968985,150265.4646676144,148341.43267860575,146209.90697173314,143916.2610551982,141487.4227965606,138927.76431686827,136250.59766764598,133467.8729751808,130616.32793579012,127713.11731357015,124759.01698304006,121782.50935879705,118810.38340240288,115841.61759451494,112890.62670867535,110004.2134944066,107189.28072314544,104475.82599505344,101907.52372965142,99524.71358296042,97379.33576362493,95524.74745368637,93930.37973904966,92596.28395981208,91534.59826977436,90751.08583698694,90255.50326933617,90002.46487415658,89976.40346971649,90166.60180085502,90582.28379110314,91249.83675954533,92185.09436803023,93387.04181861348,94842.83407416492,96546.80031833539,98504.10104546939,100736.259165846,103192.31391329617,105827.02978100453,108571.43326794633,111434.63614234373,114363.03056062027,117319.84281590645,120317.56495421946,123317.32957847235,126292.49323230615,129216.54523203096,132089.72186067366,134881.57505973187,137585.73369470864,140180.37173421026,142659.57576257846,144998.15216661122,147190.7768668705,149236.63180236574,151110.54607882095,152795.10789403372,154256.73870688723,155472.45783909142,156484.51261695346,157311.59090530383,157899.27663375664,158227.27570606762
34,158236.70383185954,158026.58481026135,157628.50451608087,156978.05759902272,156051.00328631606,154862.5227755883,153444.4134838859,151835.24978486216,150071.3344472053,148097.85323583163,145917.75350625362,143574.98482859487,141094.03538551796,138479.13002186714,135745.29497274186,132909.85461922962,130007.96284357984,127050.35654798588,124038.67228781914,121009.05925987932,117973.06013804767,114934.77325170267,111914.71395933443,108964.35125752904,106085.23452789348,103306.61010656026,100668.45861482351,98226.44842556742,96014.44941988838,94112.48596892592,92479.10844401922,91113.43680615297,90027.27156241295,89224.55702074958,88713.92449219385,88451.5925436211,88425.03895198547,88616.60882542863,89043.7974012011,89726.96350618506,90678.84118239852,91910.03454026255,93397.74464834444,95142.60577921756,97157.11257439356,99447.04469959873,101980.49757436076,104679.56123601961,107501.76534443056,110433.59487702145,113426.34328897894,116449.6768768701,119501.80974552185,122560.52791928481,125600.22765095033,128591.87874265116,131526.788907418,134373.12997680498,137132.6278191476,139786.2966907683,142316.09913002947,144689.9973702215,146913.17375469298,148998.5005183621,150912.59258179294,152635.29278554273,154132.52978314736,155379.56780072278,156400.72543488498,157242.39739567536,157842.11817261146,158178.22031830286
35,158150.8440850988,157940.15663034382,157536.37023953552,156868.8884439156,155918.76111645385,154704.86566767926,153258.48776403393,151636.41216766718,149840.94649887382,147818.7678914648,145591.11128134758,143203.4810003461,140669.74702332605,138004.91187582051,135221.16352340014,132337.29936158578,129393.52774020199,126390.12987391402,123327.36937743773,120246.01246722045,117145.32164800988,114033.81025418245,110941.44043400408,107924.26670849098,104981.01279297493,102145.53480025928,99444.86635677489,96932.13184347207,94658.76057156688,92706.37550256244,91032.05303807504,89633.89216098953,88518.32826594332,87699.52396470624,87170.80776625902,86897.5418315899,86872.67634056111,87062.91399185546,87501.7583922442,88202.79877947268,89175.68242127732,90431.81516196733,91954.49268851473,93740.15982757193,95811.40744363652,98165.0782118433,100768.17844746039,103531.68685827313,106436.64578146492,109422.1290021559,112479.40851367153,115566.21415794606,118673.67841846324,121791.78084524426,124888.90312858744,127943.33022377381,130939.57292935696,133841.46729178695,136651.68768920464,139361.50440889955,141944.51788193794,144360.78187023825,146611.0851038341,148727.00694157122,150680.09269154118,152438.7690450414,153970.32191590744,155248.17457147225,156281.76430301036,157134.96357279233,157745.95770776062,158089.80654858565
36,158025.7891383816,157819.21225833078,157405.2264116878,156720.77561620358,155748.1186770816,154510.15950431398,153039.89954697195,151410.7390965627,149573.97142812135,147505.12367018993,145232.82361809807,142800.86108900732,140217.0134907179,137508.58899193775,134679.8683289426,131761.39224664494,128777.8030134531,125717.86277829866,122600.80072645658,119462.89415188026,116301.18250981436,113125.7942914914,109980.0506465607,106894.88902510748,103880.494004807,100985.66159973944,98222.4369380192,95639.32501190178,93305.53947192212,91300.52378309247,89588.52360780521,88159.51821603988,87017.11594131151,86176.20287005749,85627.62332739557,85341.72890753254,85313.27390055277,85506.85043780941,85960.22673626081,86676.64504425245,87669.91311674907,88957.4433921762,90514.96840480836,92347.83458849178,94469.528357074,96895.24604004098,99559.91443541004,102395.71210472274,105363.37803094283,108404.69517490132,111523.74904030806,114671.96490340162,117832.72910394464,121010.04562105252,124159.39930173734,127275.12431473244,130325.82227107965,133286.8193284026,136144.3739851903,138905.05761494173,141541.10253353376,144012.62748608127,146286.72344515225,148425.2134355088,150413.56858294734,152205.40899501593,153770.27026134153,155078.36324599516,156132.95489669195,156989.6389082963,157610.88966572253,157962.06132194676
37,157861.59400004311,157664.9166261996,157235.146743591,156533.7520783167,155539.03543751294,154278.56976857808,152791.34567053858,151147.85149614714,149270.5129971326,147157.44887471574,144843.70743237846,142366.8918144156,139737.64069845405,136994.82741523482,134131.26091236467,131176.42184418198,128137.1687044972,125026.08861274885,121856.79935297578,118659.66440716035,115436.9354174216,112202.78033946671,109008.02763090163,105870.66058770107,102785.61349511702,99823.41541689826,97002.66645990318,94354.59220689312,91957.04938008562,89894.23303481977,88150.28102691313,86693.0749481492,85525.16003320858,84656.33623146305,84086.67571961368,83783.60207976683,83739.88826097961,83945.88998445665,84415.94075277617,85152.51288239476,86165.24224781923,87484.94511794751,89079.98774389086,90960.91888196855,93135.17685432268,95635.18623638716,98360.4315541974,101261.76204806127,104288.41335834924,107391.11781086485,110570.29575401446,113775.03232182276,116990.93582282787,120222.06625082713,123418.76991771141,126584.80378565885,129690.40304276688,132707.61797934223,135613.0490702505,138418.38779319634,141106.02347062086,143630.53981917794,145944.17199561044,148094.9396958038,150112.65505020393,151936.03716783744,153532.2875843597,154870.15406820268,155950.4665435934,156806.64769639613,157436.90957554895,157795.02381324273
38,157658.4776495133,157471.41891167162,157026.10352859722,156307.87402172462,155291.50060311225,154010.48510976,152520.1272364233,150847.9502912602,148930.5765226628,146776.51289828587,144424.08486307386,141901.90879238767,139238.05235369314,136468.13030385633,133569.94727034206,130564.8171684327,127474.93314560762,124313.73474224465,121091.72590400606,117836.88341550775,114553.53755709015,111268.13822072253,108032.36606178276,104839.6358970328,101699.47408001717,98671.45020049498,95786.27592480106,93086.52640082732,90623.5890434832,88499.02692144486,86717.37181041548,85229.57719095108,84033.88159965805,83140.14279756515,82547.47745425251,82221.63470178313,82158.07086521969,82380.37813969728,82873.80958156442,83629.16943843063,84668.59922779008,86015.00510111106,87649.49880223375,89577.07627447894,91815.81822238505,94386.82685353607,97181.11760551413,100136.08791520793,103220.4142721113,106380.80164425717,109616.64489727943,112874.83397793824,116144.30142725617,119426.37123470313,122673.57594979535,125879.034643395,129033.99108285735,132103.23305859359,135057.52696449537,137903.50848256762,140639.8841210558,143213.78039592833,145577.38313783446,147742.19139090626,149777.40709285735,151630.82422621778,153256.404894346,154623.62093306458,155729.5180638525,156587.40167074642,157224.0797447322,157588.74471005425
39,157416.62452339323,157238.77805602492,156778.12851870133,156043.22174260687,155006.0829944326,153707.9758432642,152219.75555792285,150510.9749434908,148554.44073145243,146361.09155976473,143972.56755244464,141409.24253648447,138721.0601979953,135934.01225424313,132981.83190057694,129926.48552014705,126792.17697688426,123580.3825328836,120305.04583330832,116993.56992721262,113660.21224350402,110329.53074794683,107045.74390258463,103799.08663203297,100614.29779390867,97537.0320837084,94582.15162010818,91827.80732453396,89297.51019327133,87116.96653579852,85289.87013957532,83772.02268705824,82545.35070050138,81626.12698512991,81009.59972247218,80659.97192194466,80584.44824076767,80818.57925186433,81330.72595033687,82110.49250411599,83174.71746785099,84550.56589782606,86220.89742845032,88198.48804019963,90510.654979912,93145.42184408034,96010.28172728275,99022.54380683434,102159.69996981787,105372.58136661931,108661.27831054412,111975.40571280057,115294.41020149279,118621.84639005756,121918.90014286233,125166.28315591947,128361.52337010176,131477.1549603179,134474.57790627022,137363.28573686566,140141.55415758875,142762.43326826676,145175.22867071241,147368.004948369,149411.4059919448,151290.8049245074,152942.9497964131,154338.8177843038,155470.29007546164,156333.49037171973,156972.7654966334,157343.28672717235
40,157136.00044477746,156967.06492391793,156491.55019369168,155739.86196182243,154683.6591011929,153373.0298655968,151881.86099946726,150137.01016614234,148142.02356865868,145913.39182517823,143488.75827631974,140893.79808968262,138198.94517148667,135368.43042382874,132367.3363870168,129266.3839585985,126086.98246824602,122825.8757770962,119497.56200016988,116137.26533178244,112756.442651774,109382.92955323627,106050.98672652332,102756.75891099212,99526.58046874967,96403.41354673947,93400.3133566525,90580.54808100408,87985.81207073937,85746.15228864702,83869.88090033754,82318.55022558822,81068.31131969774,80118.16306455423,79474.90570066996,79106.41382073896,79024.79989841253,79265.58317910544,79791.38218460184,80591.38995147965,81683.7648567241,83091.8418999532,84801.00646160956,86830.23598470418,89214.4107585293,91921.63032408194,94845.28444113176,97912.75956599573,101102.5400252442,104373.02872759842,107718.43184662348,111090.40224575855,114455.97325959205,117824.49318753988,121162.40545568205,124444.81725333356,127677.35730410455,130831.2750208881,133867.52461703823,136797.7169377348,139612.39092674118,142278.65302561852,144737.99793404512,146971.97530557853,149017.34614260338,150916.56766752028,152592.5668288337,154015.87360833955,155173.47818914356,156046.8268696668,156682.87446091822,157058.7246334765
41,156817.55801052554,156656.36228180284,156166.68347840785,155397.88698717035,154324.11114987725,153009.31561743998,151506.56759228712,149726.2744647002,147693.94457461213,145434.7527707268,142974.81477476525,140360.87130064954,137654.95115453578,134771.38711235492,131724.96994394436,128583.29446380265,125358.63883561773,122049.40854915045,118675.57837656385,115268.15426991234,111849.64784143162,108432.92092387806,105060.32039758153,101719.20895443119,98445.51443969124,95274.93907747928,92231.65467584162,89347.2393816033,86700.21537979407,84379.78693074358,82455.83924020994,80870.38699080383,79595.60270615683,78613.53904865576,77942.67657361574,77563.25798579358,77470.99752749856,77721.81884670569,78256.17274089291,79078.34834057484,80200.31416373746,81639.16419110734,83391.26400538036,85476.77467026451,87927.85608488786,90708.45089685057,93683.20279161897,96803.81909174283,100059.33038685335,103383.34851932019,106767.33965882454,110192.7655320157,113605.37434817213,117015.33811212044,120398.33065413848,123725.89130240846,126980.84082851533,130174.88920933989,133239.14895745975,136204.49064164382,139054.70556188902,141763.06455399483,144266.05946827785,146540.12570270195,148600.9718119101,150508.23136066433,152205.8025808915,153654.92468094965,154838.4367596063,155729.81717621634,156354.59056913154,156735.1452094853
42,156462.39330806097,156306.76477271414,155803.52117762546,155017.4087969257,153927.97903373762,152625.05097505992,151094.00874946945,149279.35637700098,147211.31938830874,144925.2385576011,142433.79862116885,139822.12212082563,137079.12441542823,134145.59557444954,131055.55865158307,127877.07561279432,124607.63302355526,121254.9398391323,117837.4060609148,114394.4694584248,110939.66078148148,107485.63844307435,104071.01272179352,100685.93452276343,97368.77362755768,94157.44561493842,91071.26184930812,88134.36602528434,85422.23963520757,83022.89968363207,81047.47957534084,79429.74319204978,78126.58082952828,77119.72410401831,76418.05358590848,76030.03088830088,75936.3753088441,76183.17098059366,76724.90042650109,77569.40734370786,78727.19742610426,80196.01911035403,81995.93703638378,84133.92553477961,86660.39315152905,89499.71623259902,92524.86499589703,95710.33497326533,99016.14381373947,102387.3225883017,105806.93427092543,109278.94383562947,112741.35810406227,116190.18568589874,119614.31396075248,122986.73905865884,126287.04389208533,129505.10227749882,132596.3565676753,135585.23471085282,138470.44771430187,141216.0626170285,143759.7903496165,146072.8807480805,148166.23491171026,150065.89163755777,151782.45361539128,153256.1066947655,154465.05422082017,155374.19485040722,155988.33954179793,156372.64696323124
43,156074.1884869546,155918.37888743987,155402.40339448012,154598.5481953838,153495.45079321618,152205.29713259998,150644.38856134244,148796.08886695225,146695.30109842904,144383.8548672916,141873.74274014324,139257.51086912214,136471.10586364687,133491.99161016915,130363.01230165327,127147.00720135456,123836.34443706213,120443.36626557069,116992.64006982473,113520.87582955405,110029.06551634117,106545.90629631473,103091.32268614703,99658.3618595376,96301.73917985876,93047.25252039553,89920.10959838344,86936.00200428355,84154.08892787085,81685.01777715032,79652.59961905738,77999.35748543582,76670.19502311126,75635.24242145057,74901.22701631067,74500.74971195556,74410.1446838409,74649.80907224333,75200.65187381269,76069.60879422711,77262.20604373135,78763.60887383987,80610.03328142829,82812.88767851153,85417.90456410211,88304.70784741959,91384.7370416542,94623.24074597897,97967.7164676638,101384.28408646995,104839.25259241776,108349.58873731132,111860.55064689256,115350.32389698384,118813.33618445336,122224.2915772326,125571.95354575293,128831.69364151686,131942.48840282272,134943.48405164506,137859.8506165748,140637.01910238643,143219.49844724484,145570.43704261372,147701.74132285686,149593.37884254396,151322.7985677414,152819.56103275876,154053.44430872353,154980.06821824482,155584.7393332585,155971.34034727866
